fechas;granularidad_espacial;granularidad_temporal;territorio;valor
2020-03;regional;mensual;CCAA_ARAGON;98.57
2020-04;regional;mensual;CCAA_ARAGON;99.55
2020-05;regional;mensual;CCAA_ARAGON;99.78
2020-06;regional;mensual;CCAA_ARAGON;99.86
2020-07;regional;mensual;CCAA_ARAGON;98.74
2020-08;regional;mensual;CCAA_ARAGON;98.83
2020-09;regional;mensual;CCAA_ARAGON;98.84
2020-10;regional;mensual;CCAA_ARAGON;99.69
2020-11;regional;mensual;CCAA_ARAGON;99.87
2020-12;regional;mensual;CCAA_ARAGON;99.58
2021-01;regional;mensual;CCAA_ARAGON;98.62
2021-02;regional;mensual;CCAA_ARAGON;98.49
2021-03;regional;mensual;CCAA_ARAGON;99.0
2021-04;regional;mensual;CCAA_ARAGON;99.76
2021-05;regional;mensual;CCAA_ARAGON;100.26
2021-06;regional;mensual;CCAA_ARAGON;100.28
2021-07;regional;mensual;CCAA_ARAGON;99.36
2021-08;regional;mensual;CCAA_ARAGON;99.63
2021-09;regional;mensual;CCAA_ARAGON;99.95
2021-10;regional;mensual;CCAA_ARAGON;101.08
2021-11;regional;mensual;CCAA_ARAGON;101.74
2021-12;regional;mensual;CCAA_ARAGON;101.82
2022-01;regional;mensual;CCAA_ARAGON;101.03
2022-02;regional;mensual;CCAA_ARAGON;101.8
2022-03;regional;mensual;CCAA_ARAGON;102.6
2022-04;regional;mensual;CCAA_ARAGON;104.59
2022-05;regional;mensual;CCAA_ARAGON;105.16
2022-06;regional;mensual;CCAA_ARAGON;105.87
2022-07;regional;mensual;CCAA_ARAGON;105.47
2022-08;regional;mensual;CCAA_ARAGON;105.92
2022-09;regional;mensual;CCAA_ARAGON;106.06
2022-10;regional;mensual;CCAA_ARAGON;107.4
2022-11;regional;mensual;CCAA_ARAGON;108.0
2022-12;regional;mensual;CCAA_ARAGON;108.95
2023-01;regional;mensual;CCAA_ARAGON;108.56
2023-02;regional;mensual;CCAA_ARAGON;109.45
2023-03;regional;mensual;CCAA_ARAGON;109.98
2023-04;regional;mensual;CCAA_ARAGON;110.88
2023-05;regional;mensual;CCAA_ARAGON;111.14
2023-06;regional;mensual;CCAA_ARAGON;111.64
2023-07;regional;mensual;CCAA_ARAGON;111.75
2023-08;regional;mensual;CCAA_ARAGON;112.1
2023-09;regional;mensual;CCAA_ARAGON;111.77
2023-10;regional;mensual;CCAA_ARAGON;112.13
2023-11;regional;mensual;CCAA_ARAGON;112.44
2023-12;regional;mensual;CCAA_ARAGON;112.52
2024-01;regional;mensual;CCAA_ARAGON;112.15
2024-02;regional;mensual;CCAA_ARAGON;113.1
2024-03;regional;mensual;CCAA_ARAGON;113.63
2024-04;regional;mensual;CCAA_ARAGON;114.06
2024-05;regional;mensual;CCAA_ARAGON;114.5
2024-06;regional;mensual;CCAA_ARAGON;114.97
2024-07;regional;mensual;CCAA_ARAGON;114.72
2024-08;regional;mensual;CCAA_ARAGON;115.11
2002-01;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;74.29
2002-02;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;74.39
2002-03;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;74.99
2002-04;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;76.05
2002-05;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;76.33
2002-06;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;76.46
2002-07;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;75.57
2002-08;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;75.71
2002-09;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;75.85
2002-10;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;76.5
2002-11;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;77.09
2002-12;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;77.17
2003-01;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;76.54
2003-02;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;76.75
2003-03;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;77.18
2003-04;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;78.21
2003-05;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;78.47
2003-06;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;78.54
2003-07;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;77.63
2003-08;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;77.75
2003-09;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;77.89
2003-10;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;78.64
2003-11;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;78.97
2003-12;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;79.02
2004-01;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;78.29
2004-02;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;78.52
2004-03;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;78.92
2004-04;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;80.19
2004-05;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;80.63
2004-06;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;80.77
2004-07;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;79.83
2004-08;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;80.06
2004-09;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;80.22
2004-10;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;80.95
2004-11;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;81.31
2004-12;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;81.47
2005-01;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;80.66
2005-02;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;80.83
2005-03;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;81.32
2005-04;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;82.53
2005-05;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;82.84
2005-06;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;82.85
2005-07;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;81.77
2005-08;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;81.97
2005-09;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;82.14
2005-10;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;83.04
2005-11;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;83.45
2005-12;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;83.66
2006-01;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;82.89
2006-02;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;83.0
2006-03;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;83.68
2006-04;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;84.94
2006-05;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;85.16
2006-06;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;85.2
2006-07;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;84.19
2006-08;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;84.32
2006-09;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;84.45
2006-10;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;85.27
2006-11;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;85.54
2006-12;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;85.56
2007-01;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;85.11
2007-02;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;85.19
2007-03;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;85.66
2007-04;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;86.99
2007-05;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;87.21
2007-06;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;87.2
2007-07;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;86.19
2007-08;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;86.45
2007-09;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;86.66
2007-10;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;87.87
2007-11;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;88.17
2007-12;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;88.33
2008-01;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;87.66
2008-02;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;87.99
2008-03;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;88.56
2008-04;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.74
2008-05;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.04
2008-06;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.14
2008-07;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.22
2008-08;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.47
2008-09;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.56
2008-10;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.4
2008-11;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.61
2008-12;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.53
2009-01;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.34
2009-02;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.3
2009-03;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.62
2009-04;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.84
2009-05;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.82
2009-06;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.78
2009-07;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.69
2009-08;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.85
2009-09;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.65
2009-10;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.5
2009-11;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.79
2009-12;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.78
2010-01;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.43
2010-02;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.32
2010-03;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;89.7
2010-04;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.67
2010-05;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.81
2010-06;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;91.05
2010-07;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.3
2010-08;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.59
2010-09;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.47
2010-10;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;91.33
2010-11;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;91.8
2010-12;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;92.06
2011-01;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.87
2011-02;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;90.86
2011-03;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;91.3
2011-04;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;92.58
2011-05;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;92.69
2011-06;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;92.6
2011-07;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;91.72
2011-08;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;91.93
2011-09;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;91.94
2011-10;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;92.81
2011-11;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;93.24
2011-12;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;93.24
2012-01;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;91.92
2012-02;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;91.86
2012-03;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;92.27
2012-04;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;93.45
2012-05;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;93.67
2012-06;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;93.67
2012-07;regional;mensual;CCAA_COMUNIDAD_VALENCIANA;92.86
