TIME_PERIOD;SEXO;EDAD;MEDIDAS;TERRITORIO;OBSERVACIONES
2019;Mujeres;Menos de 7 días;Defunciones;El Hierro;0
2019;Mujeres;Menos de 7 días;Defunciones;Canarias;10
2019;Mujeres;De 7 a 27 días;Defunciones;Tenerife;3
2019;Mujeres;De 7 a 27 días;Defunciones;Lanzarote;0
2019;Mujeres;De 7 a 27 días;Defunciones;La Palma;0
2019;Mujeres;De 7 a 27 días;Defunciones;La Gomera;0
2019;Mujeres;De 7 a 27 días;Defunciones;Gran Canaria;1
2019;Mujeres;De 7 a 27 días;Defunciones;Fuerteventura;0
2019;Mujeres;De 7 a 27 días;Defunciones;El Hierro;0
2019;Mujeres;De 7 a 27 días;Defunciones;Canarias;4
2019;Mujeres;De 28 días a menos de 1 año;Defunciones;Tenerife;2
2019;Mujeres;De 28 días a menos de 1 año;Defunciones;Lanzarote;0
2019;Mujeres;De 28 días a menos de 1 año;Defunciones;La Palma;0
2019;Mujeres;De 28 días a menos de 1 año;Defunciones;La Gomera;0
2019;Mujeres;De 28 días a menos de 1 año;Defunciones;Gran Canaria;2
2019;Mujeres;De 28 días a menos de 1 año;Defunciones;Fuerteventura;1
2019;Mujeres;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2019;Mujeres;De 28 días a menos de 1 año;Defunciones;Canarias;5
2020;Total;Menor de 1 año;Defunciones;Tenerife;15
2020;Total;Menor de 1 año;Defunciones;Lanzarote;1
2020;Total;Menor de 1 año;Defunciones;La Palma;1
2020;Total;Menor de 1 año;Defunciones;La Gomera;0
2020;Total;Menor de 1 año;Defunciones;Gran Canaria;15
2020;Total;Menor de 1 año;Defunciones;Fuerteventura;1
2020;Total;Menor de 1 año;Defunciones;El Hierro;1
2020;Total;Menor de 1 año;Defunciones;Canarias;34
2020;Total;95 años o más;Defunciones;Tenerife;391
2020;Total;95 años o más;Defunciones;Lanzarote;37
2020;Total;95 años o más;Defunciones;La Palma;58
2020;Total;95 años o más;Defunciones;La Gomera;20
2020;Total;95 años o más;Defunciones;Gran Canaria;357
2020;Total;95 años o más;Defunciones;Fuerteventura;21
2020;Total;95 años o más;Defunciones;El Hierro;7
2020;Total;95 años o más;Defunciones;Canarias;891
2020;Total;De 85 a 94 años;Defunciones;Tenerife;2251
2020;Total;De 85 a 94 años;Defunciones;Lanzarote;175
2020;Total;De 85 a 94 años;Defunciones;La Palma;265
2020;Total;De 85 a 94 años;Defunciones;La Gomera;78
2020;Total;De 85 a 94 años;Defunciones;Gran Canaria;2189
2020;Total;De 85 a 94 años;Defunciones;Fuerteventura;101
2020;Total;De 85 a 94 años;Defunciones;El Hierro;45
2020;Total;De 85 a 94 años;Defunciones;Canarias;5104
2020;Total;De 75 a 84 años;Defunciones;Tenerife;1935
2020;Total;De 75 a 84 años;Defunciones;Lanzarote;234
2020;Total;De 75 a 84 años;Defunciones;La Palma;190
2020;Total;De 75 a 84 años;Defunciones;La Gomera;37
2020;Total;De 75 a 84 años;Defunciones;Gran Canaria;1908
2020;Total;De 75 a 84 años;Defunciones;Fuerteventura;93
2020;Total;De 75 a 84 años;Defunciones;El Hierro;24
2020;Total;De 75 a 84 años;Defunciones;Canarias;4421
2020;Total;De 65 a 74 años;Defunciones;Tenerife;1237
2020;Total;De 65 a 74 años;Defunciones;Lanzarote;145
2020;Total;De 65 a 74 años;Defunciones;La Palma;131
2020;Total;De 65 a 74 años;Defunciones;La Gomera;25
2020;Total;De 65 a 74 años;Defunciones;Gran Canaria;1213
2020;Total;De 65 a 74 años;Defunciones;Fuerteventura;103
2020;Total;De 65 a 74 años;Defunciones;El Hierro;13
2020;Total;De 65 a 74 años;Defunciones;Canarias;2867
2020;Total;De 5 a 14 años;Defunciones;Tenerife;3
2020;Total;De 5 a 14 años;Defunciones;Lanzarote;2
2020;Total;De 5 a 14 años;Defunciones;La Palma;0
2020;Total;De 5 a 14 años;Defunciones;La Gomera;0
2020;Total;De 5 a 14 años;Defunciones;Gran Canaria;9
2020;Total;De 5 a 14 años;Defunciones;Fuerteventura;0
2020;Total;De 5 a 14 años;Defunciones;El Hierro;0
2020;Total;De 5 a 14 años;Defunciones;Canarias;14
2020;Total;De 55 a 64 años;Defunciones;Tenerife;785
2020;Total;De 55 a 64 años;Defunciones;Lanzarote;118
2020;Total;De 55 a 64 años;Defunciones;La Palma;89
2020;Total;De 55 a 64 años;Defunciones;La Gomera;26
2020;Total;De 55 a 64 años;Defunciones;Gran Canaria;768
2020;Total;De 55 a 64 años;Defunciones;Fuerteventura;74
2020;Total;De 55 a 64 años;Defunciones;El Hierro;6
2020;Total;De 55 a 64 años;Defunciones;Canarias;1866
2020;Total;De 45 a 54 años;Defunciones;Tenerife;315
2020;Total;De 45 a 54 años;Defunciones;Lanzarote;45
2020;Total;De 45 a 54 años;Defunciones;La Palma;26
2020;Total;De 45 a 54 años;Defunciones;La Gomera;8
2020;Total;De 45 a 54 años;Defunciones;Gran Canaria;339
2020;Total;De 45 a 54 años;Defunciones;Fuerteventura;38
2020;Total;De 45 a 54 años;Defunciones;El Hierro;1
2020;Total;De 45 a 54 años;Defunciones;Canarias;772
2020;Total;De 35 a 44 años;Defunciones;Tenerife;132
2020;Total;De 35 a 44 años;Defunciones;Lanzarote;25
2020;Total;De 35 a 44 años;Defunciones;La Palma;6
2020;Total;De 35 a 44 años;Defunciones;La Gomera;2
2020;Total;De 35 a 44 años;Defunciones;Gran Canaria;127
2020;Total;De 35 a 44 años;Defunciones;Fuerteventura;14
2020;Total;De 35 a 44 años;Defunciones;El Hierro;2
2020;Total;De 35 a 44 años;Defunciones;Canarias;308
2020;Total;De 25 a 34 años;Defunciones;Tenerife;42
2020;Total;De 25 a 34 años;Defunciones;Lanzarote;6
2020;Total;De 25 a 34 años;Defunciones;La Palma;4
2020;Total;De 25 a 34 años;Defunciones;La Gomera;0
2020;Total;De 25 a 34 años;Defunciones;Gran Canaria;88
2020;Total;De 25 a 34 años;Defunciones;Fuerteventura;8
2020;Total;De 25 a 34 años;Defunciones;El Hierro;0
2020;Total;De 25 a 34 años;Defunciones;Canarias;148
2020;Total;De 1 a 4 años;Defunciones;Tenerife;3
2020;Total;De 1 a 4 años;Defunciones;Lanzarote;0
2020;Total;De 1 a 4 años;Defunciones;La Palma;0
2020;Total;De 1 a 4 años;Defunciones;La Gomera;0
2020;Total;De 1 a 4 años;Defunciones;Gran Canaria;2
2020;Total;De 1 a 4 años;Defunciones;Fuerteventura;1
2020;Total;De 1 a 4 años;Defunciones;El Hierro;0
2020;Total;De 1 a 4 años;Defunciones;Canarias;6
2020;Total;De 15 a 24 años;Defunciones;Tenerife;24
2020;Total;De 15 a 24 años;Defunciones;Lanzarote;2
2020;Total;De 15 a 24 años;Defunciones;La Palma;1
2020;Total;De 15 a 24 años;Defunciones;La Gomera;0
2020;Total;De 15 a 24 años;Defunciones;Gran Canaria;24
2020;Total;De 15 a 24 años;Defunciones;Fuerteventura;3
2020;Total;De 15 a 24 años;Defunciones;El Hierro;1
2020;Total;De 15 a 24 años;Defunciones;Canarias;55
2020;Total;Total;Defunciones;Tenerife;7133
2020;Total;Total;Defunciones;Lanzarote;790
2020;Total;Total;Defunciones;La Palma;771
2020;Total;Total;Defunciones;La Gomera;196
2020;Total;Total;Defunciones;Gran Canaria;7039
2020;Total;Total;Defunciones;Fuerteventura;457
2020;Total;Total;Defunciones;El Hierro;100
2020;Total;Total;Defunciones;Canarias;16486
2020;Total;Menos de 7 días;Defunciones;Tenerife;7
2020;Total;Menos de 7 días;Defunciones;Lanzarote;1
2020;Total;Menos de 7 días;Defunciones;La Palma;0
2020;Total;Menos de 7 días;Defunciones;La Gomera;0
2020;Total;Menos de 7 días;Defunciones;Gran Canaria;4
2020;Total;Menos de 7 días;Defunciones;Fuerteventura;0
2020;Total;Menos de 7 días;Defunciones;El Hierro;0
2020;Total;Menos de 7 días;Defunciones;Canarias;12
2020;Total;De 7 a 27 días;Defunciones;Tenerife;4
2020;Total;De 7 a 27 días;Defunciones;Lanzarote;0
2020;Total;De 7 a 27 días;Defunciones;La Palma;0
2020;Total;De 7 a 27 días;Defunciones;La Gomera;0
2020;Total;De 7 a 27 días;Defunciones;Gran Canaria;2
2020;Total;De 7 a 27 días;Defunciones;Fuerteventura;0
2020;Total;De 7 a 27 días;Defunciones;El Hierro;1
2020;Total;De 7 a 27 días;Defunciones;Canarias;7
2020;Total;De 28 días a menos de 1 año;Defunciones;Tenerife;4
2020;Total;De 28 días a menos de 1 año;Defunciones;Lanzarote;0
2020;Total;De 28 días a menos de 1 año;Defunciones;La Palma;1
2020;Total;De 28 días a menos de 1 año;Defunciones;La Gomera;0
2020;Total;De 28 días a menos de 1 año;Defunciones;Gran Canaria;9
2020;Total;De 28 días a menos de 1 año;Defunciones;Fuerteventura;1
2020;Total;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2020;Total;De 28 días a menos de 1 año;Defunciones;Canarias;15
2020;Hombres;Menor de 1 año;Defunciones;Tenerife;6
2020;Hombres;Menor de 1 año;Defunciones;Lanzarote;0
2020;Hombres;Menor de 1 año;Defunciones;La Palma;1
2020;Hombres;Menor de 1 año;Defunciones;La Gomera;0
2020;Hombres;Menor de 1 año;Defunciones;Gran Canaria;7
2020;Hombres;Menor de 1 año;Defunciones;Fuerteventura;0
2020;Hombres;Menor de 1 año;Defunciones;El Hierro;0
2020;Hombres;Menor de 1 año;Defunciones;Canarias;14
2020;Hombres;95 años o más;Defunciones;Tenerife;92
2020;Hombres;95 años o más;Defunciones;Lanzarote;15
2020;Hombres;95 años o más;Defunciones;La Palma;13
2020;Hombres;95 años o más;Defunciones;La Gomera;2
2020;Hombres;95 años o más;Defunciones;Gran Canaria;108
2020;Hombres;95 años o más;Defunciones;Fuerteventura;2
2020;Hombres;95 años o más;Defunciones;El Hierro;3
2020;Hombres;95 años o más;Defunciones;Canarias;235
2020;Hombres;De 85 a 94 años;Defunciones;Tenerife;931
2020;Hombres;De 85 a 94 años;Defunciones;Lanzarote;76
2020;Hombres;De 85 a 94 años;Defunciones;La Palma;113
2020;Hombres;De 85 a 94 años;Defunciones;La Gomera;25
2020;Hombres;De 85 a 94 años;Defunciones;Gran Canaria;893
2020;Hombres;De 85 a 94 años;Defunciones;Fuerteventura;53
2020;Hombres;De 85 a 94 años;Defunciones;El Hierro;26
2020;Hombres;De 85 a 94 años;Defunciones;Canarias;2117
2020;Hombres;De 75 a 84 años;Defunciones;Tenerife;1069
2020;Hombres;De 75 a 84 años;Defunciones;Lanzarote;135
2020;Hombres;De 75 a 84 años;Defunciones;La Palma;107
2020;Hombres;De 75 a 84 años;Defunciones;La Gomera;17
2020;Hombres;De 75 a 84 años;Defunciones;Gran Canaria;1055
2020;Hombres;De 75 a 84 años;Defunciones;Fuerteventura;52
2020;Hombres;De 75 a 84 años;Defunciones;El Hierro;11
2020;Hombres;De 75 a 84 años;Defunciones;Canarias;2446
2020;Hombres;De 65 a 74 años;Defunciones;Tenerife;801
2020;Hombres;De 65 a 74 años;Defunciones;Lanzarote;99
2020;Hombres;De 65 a 74 años;Defunciones;La Palma;81
2020;Hombres;De 65 a 74 años;Defunciones;La Gomera;20
2020;Hombres;De 65 a 74 años;Defunciones;Gran Canaria;767
2020;Hombres;De 65 a 74 años;Defunciones;Fuerteventura;75
2020;Hombres;De 65 a 74 años;Defunciones;El Hierro;9
2020;Hombres;De 65 a 74 años;Defunciones;Canarias;1852
2020;Hombres;De 5 a 14 años;Defunciones;Tenerife;1
2020;Hombres;De 5 a 14 años;Defunciones;Lanzarote;2
2020;Hombres;De 5 a 14 años;Defunciones;La Palma;0
2020;Hombres;De 5 a 14 años;Defunciones;La Gomera;0
2020;Hombres;De 5 a 14 años;Defunciones;Gran Canaria;5
2020;Hombres;De 5 a 14 años;Defunciones;Fuerteventura;0
2020;Hombres;De 5 a 14 años;Defunciones;El Hierro;0
2020;Hombres;De 5 a 14 años;Defunciones;Canarias;8
2020;Hombres;De 55 a 64 años;Defunciones;Tenerife;505
2020;Hombres;De 55 a 64 años;Defunciones;Lanzarote;73
2020;Hombres;De 55 a 64 años;Defunciones;La Palma;68
2020;Hombres;De 55 a 64 años;Defunciones;La Gomera;17
2020;Hombres;De 55 a 64 años;Defunciones;Gran Canaria;516
2020;Hombres;De 55 a 64 años;Defunciones;Fuerteventura;50
2020;Hombres;De 55 a 64 años;Defunciones;El Hierro;3
2020;Hombres;De 55 a 64 años;Defunciones;Canarias;1232
2020;Hombres;De 45 a 54 años;Defunciones;Tenerife;198
2020;Hombres;De 45 a 54 años;Defunciones;Lanzarote;38
2020;Hombres;De 45 a 54 años;Defunciones;La Palma;15
2020;Hombres;De 45 a 54 años;Defunciones;La Gomera;7
2020;Hombres;De 45 a 54 años;Defunciones;Gran Canaria;227
2020;Hombres;De 45 a 54 años;Defunciones;Fuerteventura;27
2020;Hombres;De 45 a 54 años;Defunciones;El Hierro;1
2020;Hombres;De 45 a 54 años;Defunciones;Canarias;513
2020;Hombres;De 35 a 44 años;Defunciones;Tenerife;87
2020;Hombres;De 35 a 44 años;Defunciones;Lanzarote;16
2020;Hombres;De 35 a 44 años;Defunciones;La Palma;4
2020;Hombres;De 35 a 44 años;Defunciones;La Gomera;1
2020;Hombres;De 35 a 44 años;Defunciones;Gran Canaria;76
2020;Hombres;De 35 a 44 años;Defunciones;Fuerteventura;10
2020;Hombres;De 35 a 44 años;Defunciones;El Hierro;1
2020;Hombres;De 35 a 44 años;Defunciones;Canarias;195
2020;Hombres;De 25 a 34 años;Defunciones;Tenerife;26
2020;Hombres;De 25 a 34 años;Defunciones;Lanzarote;6
2020;Hombres;De 25 a 34 años;Defunciones;La Palma;3
2020;Hombres;De 25 a 34 años;Defunciones;La Gomera;0
2020;Hombres;De 25 a 34 años;Defunciones;Gran Canaria;64
2020;Hombres;De 25 a 34 años;Defunciones;Fuerteventura;7
2020;Hombres;De 25 a 34 años;Defunciones;El Hierro;0
2020;Hombres;De 25 a 34 años;Defunciones;Canarias;106
2020;Hombres;De 1 a 4 años;Defunciones;Tenerife;2
2020;Hombres;De 1 a 4 años;Defunciones;Lanzarote;0
2020;Hombres;De 1 a 4 años;Defunciones;La Palma;0
2020;Hombres;De 1 a 4 años;Defunciones;La Gomera;0
2020;Hombres;De 1 a 4 años;Defunciones;Gran Canaria;2
2020;Hombres;De 1 a 4 años;Defunciones;Fuerteventura;1
2020;Hombres;De 1 a 4 años;Defunciones;El Hierro;0
2020;Hombres;De 1 a 4 años;Defunciones;Canarias;5
2020;Hombres;De 15 a 24 años;Defunciones;Tenerife;16
2020;Hombres;De 15 a 24 años;Defunciones;Lanzarote;2
2020;Hombres;De 15 a 24 años;Defunciones;La Palma;1
2020;Hombres;De 15 a 24 años;Defunciones;La Gomera;0
2020;Hombres;De 15 a 24 años;Defunciones;Gran Canaria;19
2020;Hombres;De 15 a 24 años;Defunciones;Fuerteventura;3
2020;Hombres;De 15 a 24 años;Defunciones;El Hierro;1
2020;Hombres;De 15 a 24 años;Defunciones;Canarias;42
2020;Hombres;Total;Defunciones;Tenerife;3734
2020;Hombres;Total;Defunciones;Lanzarote;462
2020;Hombres;Total;Defunciones;La Palma;406
2020;Hombres;Total;Defunciones;La Gomera;89
2020;Hombres;Total;Defunciones;Gran Canaria;3739
2020;Hombres;Total;Defunciones;Fuerteventura;280
2020;Hombres;Total;Defunciones;El Hierro;55
2020;Hombres;Total;Defunciones;Canarias;8765
2020;Hombres;Menos de 7 días;Defunciones;Tenerife;3
2020;Hombres;Menos de 7 días;Defunciones;Lanzarote;0
2020;Hombres;Menos de 7 días;Defunciones;La Palma;0
2020;Hombres;Menos de 7 días;Defunciones;La Gomera;0
2020;Hombres;Menos de 7 días;Defunciones;Gran Canaria;1
2020;Hombres;Menos de 7 días;Defunciones;Fuerteventura;0
2020;Hombres;Menos de 7 días;Defunciones;El Hierro;0
2020;Hombres;Menos de 7 días;Defunciones;Canarias;4
2020;Hombres;De 7 a 27 días;Defunciones;Tenerife;1
2020;Hombres;De 7 a 27 días;Defunciones;Lanzarote;0
2020;Hombres;De 7 a 27 días;Defunciones;La Palma;0
2020;Hombres;De 7 a 27 días;Defunciones;La Gomera;0
2020;Hombres;De 7 a 27 días;Defunciones;Gran Canaria;2
2020;Hombres;De 7 a 27 días;Defunciones;Fuerteventura;0
2020;Hombres;De 7 a 27 días;Defunciones;El Hierro;0
2020;Hombres;De 7 a 27 días;Defunciones;Canarias;3
2020;Hombres;De 28 días a menos de 1 año;Defunciones;Tenerife;2
2020;Hombres;De 28 días a menos de 1 año;Defunciones;Lanzarote;0
2020;Hombres;De 28 días a menos de 1 año;Defunciones;La Palma;1
2020;Hombres;De 28 días a menos de 1 año;Defunciones;La Gomera;0
2020;Hombres;De 28 días a menos de 1 año;Defunciones;Gran Canaria;4
2020;Hombres;De 28 días a menos de 1 año;Defunciones;Fuerteventura;0
2020;Hombres;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2020;Hombres;De 28 días a menos de 1 año;Defunciones;Canarias;7
2020;Mujeres;Menor de 1 año;Defunciones;Tenerife;9
2020;Mujeres;Menor de 1 año;Defunciones;Lanzarote;1
2020;Mujeres;Menor de 1 año;Defunciones;La Palma;0
2020;Mujeres;Menor de 1 año;Defunciones;La Gomera;0
2020;Mujeres;Menor de 1 año;Defunciones;Gran Canaria;8
2020;Mujeres;Menor de 1 año;Defunciones;Fuerteventura;1
2020;Mujeres;Menor de 1 año;Defunciones;El Hierro;1
2020;Mujeres;Menor de 1 año;Defunciones;Canarias;20
2020;Mujeres;95 años o más;Defunciones;Tenerife;299
2020;Mujeres;95 años o más;Defunciones;Lanzarote;22
2020;Mujeres;95 años o más;Defunciones;La Palma;45
2020;Mujeres;95 años o más;Defunciones;La Gomera;18
2020;Mujeres;95 años o más;Defunciones;Gran Canaria;249
2020;Mujeres;95 años o más;Defunciones;Fuerteventura;19
2020;Mujeres;95 años o más;Defunciones;El Hierro;4
2020;Mujeres;95 años o más;Defunciones;Canarias;656
2020;Mujeres;De 85 a 94 años;Defunciones;Tenerife;1320
2020;Mujeres;De 85 a 94 años;Defunciones;Lanzarote;99
2020;Mujeres;De 85 a 94 años;Defunciones;La Palma;152
2020;Mujeres;De 85 a 94 años;Defunciones;La Gomera;53
2020;Mujeres;De 85 a 94 años;Defunciones;Gran Canaria;1296
2020;Mujeres;De 85 a 94 años;Defunciones;Fuerteventura;48
2020;Mujeres;De 85 a 94 años;Defunciones;El Hierro;19
2020;Mujeres;De 85 a 94 años;Defunciones;Canarias;2987
2020;Mujeres;De 75 a 84 años;Defunciones;Tenerife;866
2020;Mujeres;De 75 a 84 años;Defunciones;Lanzarote;99
2020;Mujeres;De 75 a 84 años;Defunciones;La Palma;83
2020;Mujeres;De 75 a 84 años;Defunciones;La Gomera;20
2020;Mujeres;De 75 a 84 años;Defunciones;Gran Canaria;853
2020;Mujeres;De 75 a 84 años;Defunciones;Fuerteventura;41
2020;Mujeres;De 75 a 84 años;Defunciones;El Hierro;13
2020;Mujeres;De 75 a 84 años;Defunciones;Canarias;1975
2020;Mujeres;De 65 a 74 años;Defunciones;Tenerife;436
2020;Mujeres;De 65 a 74 años;Defunciones;Lanzarote;46
2020;Mujeres;De 65 a 74 años;Defunciones;La Palma;50
2020;Mujeres;De 65 a 74 años;Defunciones;La Gomera;5
2020;Mujeres;De 65 a 74 años;Defunciones;Gran Canaria;446
2020;Mujeres;De 65 a 74 años;Defunciones;Fuerteventura;28
2020;Mujeres;De 65 a 74 años;Defunciones;El Hierro;4
2020;Mujeres;De 65 a 74 años;Defunciones;Canarias;1015
2020;Mujeres;De 5 a 14 años;Defunciones;Tenerife;2
2020;Mujeres;De 5 a 14 años;Defunciones;Lanzarote;0
2020;Mujeres;De 5 a 14 años;Defunciones;La Palma;0
2020;Mujeres;De 5 a 14 años;Defunciones;La Gomera;0
2020;Mujeres;De 5 a 14 años;Defunciones;Gran Canaria;4
2020;Mujeres;De 5 a 14 años;Defunciones;Fuerteventura;0
2020;Mujeres;De 5 a 14 años;Defunciones;El Hierro;0
2020;Mujeres;De 5 a 14 años;Defunciones;Canarias;6
2020;Mujeres;De 55 a 64 años;Defunciones;Tenerife;280
2020;Mujeres;De 55 a 64 años;Defunciones;Lanzarote;45
2020;Mujeres;De 55 a 64 años;Defunciones;La Palma;21
2020;Mujeres;De 55 a 64 años;Defunciones;La Gomera;9
2020;Mujeres;De 55 a 64 años;Defunciones;Gran Canaria;252
2020;Mujeres;De 55 a 64 años;Defunciones;Fuerteventura;24
2020;Mujeres;De 55 a 64 años;Defunciones;El Hierro;3
2020;Mujeres;De 55 a 64 años;Defunciones;Canarias;634
2020;Mujeres;De 45 a 54 años;Defunciones;Tenerife;117
2020;Mujeres;De 45 a 54 años;Defunciones;Lanzarote;7
2020;Mujeres;De 45 a 54 años;Defunciones;La Palma;11
2020;Mujeres;De 45 a 54 años;Defunciones;La Gomera;1
2020;Mujeres;De 45 a 54 años;Defunciones;Gran Canaria;112
2020;Mujeres;De 45 a 54 años;Defunciones;Fuerteventura;11
2020;Mujeres;De 45 a 54 años;Defunciones;El Hierro;0
2020;Mujeres;De 45 a 54 años;Defunciones;Canarias;259
2020;Mujeres;De 35 a 44 años;Defunciones;Tenerife;45
2020;Mujeres;De 35 a 44 años;Defunciones;Lanzarote;9
2020;Mujeres;De 35 a 44 años;Defunciones;La Palma;2
2020;Mujeres;De 35 a 44 años;Defunciones;La Gomera;1
2020;Mujeres;De 35 a 44 años;Defunciones;Gran Canaria;51
2020;Mujeres;De 35 a 44 años;Defunciones;Fuerteventura;4
2020;Mujeres;De 35 a 44 años;Defunciones;El Hierro;1
2020;Mujeres;De 35 a 44 años;Defunciones;Canarias;113
2020;Mujeres;De 25 a 34 años;Defunciones;Tenerife;16
2020;Mujeres;De 25 a 34 años;Defunciones;Lanzarote;0
2020;Mujeres;De 25 a 34 años;Defunciones;La Palma;1
2020;Mujeres;De 25 a 34 años;Defunciones;La Gomera;0
2020;Mujeres;De 25 a 34 años;Defunciones;Gran Canaria;24
2020;Mujeres;De 25 a 34 años;Defunciones;Fuerteventura;1
2020;Mujeres;De 25 a 34 años;Defunciones;El Hierro;0
2020;Mujeres;De 25 a 34 años;Defunciones;Canarias;42
2020;Mujeres;De 1 a 4 años;Defunciones;Tenerife;1
2020;Mujeres;De 1 a 4 años;Defunciones;Lanzarote;0
2020;Mujeres;De 1 a 4 años;Defunciones;La Palma;0
2020;Mujeres;De 1 a 4 años;Defunciones;La Gomera;0
2020;Mujeres;De 1 a 4 años;Defunciones;Gran Canaria;0
2020;Mujeres;De 1 a 4 años;Defunciones;Fuerteventura;0
2020;Mujeres;De 1 a 4 años;Defunciones;El Hierro;0
2020;Mujeres;De 1 a 4 años;Defunciones;Canarias;1
2020;Mujeres;De 15 a 24 años;Defunciones;Tenerife;8
2020;Mujeres;De 15 a 24 años;Defunciones;Lanzarote;0
2020;Mujeres;De 15 a 24 años;Defunciones;La Palma;0
2020;Mujeres;De 15 a 24 años;Defunciones;La Gomera;0
2020;Mujeres;De 15 a 24 años;Defunciones;Gran Canaria;5
2020;Mujeres;De 15 a 24 años;Defunciones;Fuerteventura;0
2020;Mujeres;De 15 a 24 años;Defunciones;El Hierro;0
2020;Mujeres;De 15 a 24 años;Defunciones;Canarias;13
2020;Mujeres;Total;Defunciones;Tenerife;3399
2020;Mujeres;Total;Defunciones;Lanzarote;328
2020;Mujeres;Total;Defunciones;La Palma;365
2020;Mujeres;Total;Defunciones;La Gomera;107
2020;Mujeres;Total;Defunciones;Gran Canaria;3300
2020;Mujeres;Total;Defunciones;Fuerteventura;177
2020;Mujeres;Total;Defunciones;El Hierro;45
2020;Mujeres;Total;Defunciones;Canarias;7721
2020;Mujeres;Menos de 7 días;Defunciones;Tenerife;4
2020;Mujeres;Menos de 7 días;Defunciones;Lanzarote;1
2020;Mujeres;Menos de 7 días;Defunciones;La Palma;0
2020;Mujeres;Menos de 7 días;Defunciones;La Gomera;0
2020;Mujeres;Menos de 7 días;Defunciones;Gran Canaria;3
2020;Mujeres;Menos de 7 días;Defunciones;Fuerteventura;0
2020;Mujeres;Menos de 7 días;Defunciones;El Hierro;0
2020;Mujeres;Menos de 7 días;Defunciones;Canarias;8
2020;Mujeres;De 7 a 27 días;Defunciones;Tenerife;3
2020;Mujeres;De 7 a 27 días;Defunciones;Lanzarote;0
2020;Mujeres;De 7 a 27 días;Defunciones;La Palma;0
